MSSIM;SSIM;VIF;VSNR;VIFP;NQM;UQI;PSNR-HVS;XYZ;IFC;PSNR-HVS-M;PSNRY;PSNR;MSE;SNR;WSNR;LINLAB;DCTUNE;MOS;MOS-STD;
0.9538;0.9381;0.4755; 20.7872 ;0.6029; 17.5223 ;0.9081; 22.13560 ;-5.55350 ; 34.92820 ; 23.12430 ; 26.97630 ; 25.67440 ;-176.05176 ; 23.35950 ; 27.96460 ;-1.126.00000 ;-63.51430 ; 3.80000 ; 0.4926 ;
0.9297;0.9078;0.3711; 18.3501 ;0.5052; 14.6348 ;0.8553; 20.02400 ;-7.41540 ; 26.74420 ; 20.86280 ; 24.98280 ; 23.69010 ;-278.01637 ; 21.36670 ; 25.21060 ;-1.405.20000 ;-86.94460 ; 3.27270 ; 0.4242 ;
0.8787;0.8995;0.6667; 14.5573 ;0.7168; 9.6671 ;0.8901; 18.25710 ;-9.88690 ; 50.32070 ; 18.56900 ; 23.13710 ; 21.85000 ;-424.69814 ; 19.51800 ; 20.50090 ;-2.791.60000 ;-167.61660 ; 2.54290 ; 0.3296 ;
0.9303;0.9454;0.8058; 16.5690 ;0.8459; 10.7889 ;0.9438; 19.76130 ;-9.89650 ; 58.63850 ; 20.03110 ; 24.54420 ; 23.08810 ;-319.35253 ; 20.91840 ; 21.80050 ;-2.365.20000 ;-176.27310 ; 3.38240 ; 0.4385 ;
0.9583;0.9713;0.9054; 18.9912 ;0.9211; 11.3246 ;0.9709; 20.86900 ;-8.93820 ; 64.72590 ; 21.05310 ; 25.61350 ; 24.08890 ;-253.62401 ; 21.99020 ; 22.69150 ;-2.073.20000 ;-135.56180 ; 3.79410 ; 0.4918 ;
0.9751;0.985;0.9452; 21.7136 ;0.9564; 11.7990 ;0.9845; 21.42900 ;-5.36670 ; 67.56730 ; 21.56250 ; 26.26570 ; 24.94680 ;-208.16148 ; 22.65650 ; 23.23090 ;-1.944.60000 ;-174.68610 ; 4.42860 ; 0.5741 ;
0.9984;0.9954;0.9611; 28.3780 ;0.9590; 26.0964 ;0.8543; 27.99820 ;-4.33460 ; 35.22900 ; 28.04040 ; 32.12250 ; 29.93920 ;-65.94173 ; 28.52400 ; 28.72750 ;-1.290.40000 ;-39.33880 ; 6.58820 ; 0.8540 ;
0.9981;0.9796;0.9705; 53.2321 ;0.9669; 27.2025 ;0.8241; 19.37490 ;-8.56170 ; 48.03420 ; 19.37910 ; 23.50180 ; 22.20250 ;-391.58889 ; 19.89010 ; 20.06150 ;-4.126.00000 ;-71.44540 ; 6.50000 ; 0.8426 ;
0.9913;0.9755;0.8771; 17.6182 ;0.8762; 17.8877 ;0.6072; 18.70850 ;-11.68110 ; 25.47490 ; 18.74040 ; 22.84970 ; 20.85610 ;-533.91283 ; 19.23510 ; 19.43710 ;-3.496.30000 ;-117.95550 ; 6.51430 ; 0.8444 ;
0.9824;0.9256;0.8344; 29.7871 ;0.8348; 20.3418 ;0.6855; 13.52910 ;-16.13060 ; 39.99500 ; 13.54030 ; 17.66400 ; 16.37950 ;-1.496.68484 ; 14.04970 ; 14.22930 ;-7.773.60000 ;-119.21430 ; 5.62860 ; 0.7296 ;
0.9907;0.9719;0.9385; 21.4314 ;0.9109; 17.3903 ;0.718; 23.57710 ;-9.15910 ; 10.56970 ; 23.92560 ; 27.86790 ; 25.83730 ;-169.57052 ; 24.26060 ; 24.67260 ;-1.315.70000 ;-80.43870 ; 6.88570 ; 0.8926 ;
0.9773;0.964;0.8456; 14.0834 ;0.8777; 12.2282 ;0.7938; 18.49850 ;-10.51130 ; 18.01880 ; 18.66480 ; 22.75520 ; 21.29880 ;-482.17019 ; 19.14190 ; 19.46010 ;-4.063.00000 ;-139.89870 ; 5.37140 ; 0.6963 ;
0.9622;0.9162;0.7521; 16.6565 ;0.7217; 12.7600 ;0.5338; 18.28220 ;-15.49680 ; 6.19430 ; 18.55340 ; 22.58120 ; 20.60190 ;-566.09636 ; 18.96480 ; 19.42600 ;-2.324.40000 ;-122.41930 ; 6.67650 ; 0.8655 ;
0.8902;0.878;0.658; 7.6152 ;0.7198; 6.3524 ;0.5858; 12.47860 ;-19.58610 ; 16.16650 ; 12.57930 ; 16.73620 ; 15.27950 ;-1.928.10358 ; 13.12200 ; 13.44010 ;-7.796.30000 ;-279.60530 ; 4.00000 ; 0.5185 ;
0.9775;0.98;0.7316; 34.0606 ;0.5862; 30.0133 ;0.7165; 34.82430 ;-1.88740 ; 5.88630 ; 39.46280 ; 34.89800 ; 30.11320 ;-63.35200 ; 27.69010 ; 41.25570 ;-305.90000 ;-5.47020 ; 5.28130 ; 0.6846 ;
0.9582;0.9623;0.6225; 29.7301 ;0.4966; 27.5743 ;0.6521; 31.79270 ;-2.86620 ; 4.74550 ; 35.95860 ; 31.84940 ; 27.04180 ;-128.49918 ; 24.62300 ; 38.15530 ;-439.80000 ;-7.83940 ; 5.00000 ; 0.6481 ;
0.9271;0.9303;0.516; 25.6653 ;0.4117; 25.0928 ;0.5891; 28.79450 ;-4.29640 ; 3.80630 ; 32.46740 ; 28.85980 ; 24.04560 ;-256.16534 ; 21.62560 ; 35.20990 ;-631.50000 ;-11.07230 ; 4.25810 ; 0.5520 ;
0.8807;0.8785;0.4175; 21.9634 ;0.3330; 22.5218 ;0.5249; 25.82860 ;-6.13740 ; 3.01840 ; 29.08920 ; 25.85540 ; 21.05780 ;-509.68325 ; 18.61810 ; 32.22960 ;-917.80000 ;-15.35870 ; 3.96880 ; 0.5145 ;
0.9939;0.9939;0.8935; 43.9851 ;0.7567; 33.2598 ;0.8439; 40.69770 ;-1.37070 ; 8.59190 ; 46.18600 ; 40.76500 ; 30.28340 ;-60.91726 ; 33.65940 ; 46.72730 ;-215.60000 ;-2.75710 ; 6.34380 ; 0.8223 ;
0.9878;0.989;0.8211; 38.6717 ;0.6700; 31.2402 ;0.7784; 37.64120 ;-2.38400 ; 7.12230 ; 42.58730 ; 37.76080 ; 27.21380 ;-123.50950 ; 30.58530 ; 43.52000 ;-312.80000 ;-4.00450 ; 5.84380 ; 0.7575 ;
0.9773;0.9799;0.7279; 33.8507 ;0.5836; 29.0252 ;0.7142; 34.69660 ;-3.86950 ; 5.84850 ; 39.18110 ; 34.82200 ; 24.21840 ;-246.17297 ; 27.61450 ; 40.44090 ;-448.80000 ;-5.62670 ; 5.13330 ; 0.6654 ;
0.9579;0.9619;0.6224; 29.6730 ;0.4948; 26.3678 ;0.6507; 31.62730 ;-6.14340 ; 4.74570 ; 35.58320 ; 31.78380 ; 21.23960 ;-488.78780 ; 24.55830 ; 37.16030 ;-670.90000 ;-7.89760 ; 4.68750 ; 0.6076 ;
0.9471;0.93;0.5749; 24.6171 ;0.5678; 23.5278 ;0.7223; 29.98460 ;-3.98030 ; 4.33470 ; 32.42630 ; 34.87490 ; 30.07800 ;-63.86757 ; 27.66860 ; 33.46600 ;-562.20000 ;-11.11960 ; 4.37500 ; 0.5671 ;
0.9066;0.8774;0.4696; 21.1480 ;0.4690; 20.4467 ;0.6579; 27.03540 ;-5.89360 ; 3.43850 ; 29.09760 ; 31.89770 ; 27.06360 ;-127.85578 ; 24.67300 ; 30.39830 ;-799.30000 ;-15.44730 ; 3.83870 ; 0.4976 ;
0.8443;0.7958;0.3687; 17.7577 ;0.3731; 17.4663 ;0.5958; 23.97310 ;-8.42230 ; 2.65150 ; 25.71460 ; 28.86640 ; 24.07240 ;-254.58943 ; 21.63290 ; 27.41020 ;-1.127.50000 ;-22.63690 ; 3.43330 ; 0.4451 ;
0.7608;0.6923;0.2792; 14.3804 ;0.2817; 14.3073 ;0.5286; 20.87050 ;-12.04200 ; 1.98770 ; 22.36560 ; 25.80740 ; 21.02990 ;-512.96810 ; 18.56990 ; 24.23280 ;-1.620.90000 ;-32.17030 ; 3.06450 ; 0.3972 ;
0.9981;0.9986;0.9082; 38.5427 ;0.6471; 34.7795 ;0.957; 39.39360 ;-1.51470 ; 12.24470 ; 52.29700 ; 34.52010 ; 29.96200 ;-65.59645 ; 27.30880 ; 49.21360 ;-181.30000 ;-3.65060 ; 6.18750 ; 0.8021 ;
0.9964;0.9981;0.852; 38.3794 ;0.5636; 32.7440 ;0.9274; 36.35530 ;-2.38510 ; 10.59370 ; 48.11800 ; 31.51500 ; 26.94600 ;-131.36521 ; 24.28760 ; 45.79830 ;-269.20000 ;-5.16850 ; 5.93750 ; 0.7697 ;
0.9929;0.9971;0.7731; 36.3453 ;0.4749; 30.3141 ;0.8733; 33.17340 ;-3.61250 ; 8.89960 ; 42.98020 ; 28.45880 ; 23.88860 ;-265.59528 ; 21.22310 ; 41.96770 ;-417.40000 ;-7.40100 ; 5.53330 ; 0.7173 ;
0.9867;0.9948;0.6785; 31.7246 ;0.3913; 27.4372 ;0.7892; 30.06880 ;-5.22360 ; 7.31370 ; 37.78250 ; 25.61810 ; 21.05760 ;-509.70672 ; 18.38040 ; 37.94150 ;-656.30000 ;-10.46840 ; 4.90630 ; 0.6360 ;
0.986;0.9927;0.8537; 41.2631 ;0.5893; 32.4112 ;0.7136; 39.15010 ;-1.23160 ; 7.75880 ; 45.85440 ; 34.82920 ; 30.04020 ;-64.42588 ; 27.62170 ; 45.82310 ;-231.40000 ;-3.23640 ; 6.00000 ; 0.7778 ;
0.9629;0.98;0.7066; 33.6267 ;0.4546; 29.0948 ;0.6103; 34.20180 ;-2.68720 ; 5.63730 ; 40.20980 ; 29.85620 ; 25.04740 ;-203.39504 ; 22.62560 ; 40.71590 ;-424.80000 ;-5.75710 ; 5.43750 ; 0.7049 ;
0.9134;0.9433;0.5272; 26.2819 ;0.3319; 25.0433 ;0.5005; 29.14720 ;-5.24540 ; 3.91570 ; 34.36500 ; 24.84870 ; 20.04850 ;-643.02871 ; 17.61110 ; 35.39390 ;-825.40000 ;-10.44490 ; 4.67740 ; 0.6063 ;
0.8221;0.8489;0.3488; 19.5287 ;0.2217; 19.5365 ;0.3634; 23.84620 ;-10.01380 ; 2.50730 ; 28.00710 ; 19.81940 ; 15.05270 ;-2.031.46976 ; 12.57870 ; 29.19600 ;-1.793.90000 ;-21.83260 ; 3.43330 ; 0.4451 ;
0.9822;0.9832;0.7442; 32.3734 ;0.6441; 30.4739 ;0.7923; 34.68640 ;-2.63050 ; 6.34100 ; 39.19010 ; 34.76890 ; 29.94810 ;-65.80674 ; 27.52530 ; 41.27260 ;-293.10000 ;-7.61880 ; 4.93330 ; 0.6395 ;
0.9674;0.9677;0.6235; 28.4173 ;0.5186; 27.3687 ;0.6987; 31.73230 ;-4.17400 ; 4.83030 ; 35.94870 ; 31.76080 ; 26.92930 ;-131.87132 ; 24.51750 ; 37.96180 ;-433.20000 ;-10.38440 ; 4.51610 ; 0.5854 ;
0.9381;0.9371;0.5011; 24.2188 ;0.4089; 23.9270 ;0.6038; 28.39250 ;-6.29050 ; 3.71010 ; 31.91560 ; 28.57940 ; 23.80710 ;-270.62652 ; 21.33850 ; 34.01060 ;-636.90000 ;-15.12900 ; 4.22580 ; 0.5478 ;
0.8922;0.8887;0.39; 20.7074 ;0.3143; 20.1720 ;0.5217; 25.32890 ;-8.89340 ; 2.82210 ; 28.29430 ; 25.63200 ; 20.82470 ;-537.78708 ; 18.39020 ; 29.99990 ;-926.30000 ;-21.78340 ; 3.93550 ; 0.5102 ;
0.9729;0.9795;0.7339; 30.1732 ;0.6246; 20.2574 ;0.7551; 32.25740 ;-3.73790 ; 6.06580 ; 34.17480 ; 34.77190 ; 30.13420 ;-63.04641 ; 27.52020 ; 31.90580 ;-785.90000 ;-10.93800 ; 4.75000 ; 0.6157 ;
0.9626;0.9655;0.6163; 27.4672 ;0.5283; 20.1471 ;0.6788; 30.13600 ;-5.99610 ; 4.80220 ; 32.15010 ; 32.57890 ; 27.60020 ;-112.99530 ; 25.40570 ; 30.41620 ;-905.10000 ;-15.27320 ; 4.15630 ; 0.5388 ;
0.9354;0.9381;0.5062; 22.1233 ;0.4405; 15.6107 ;0.6394; 25.80570 ;-9.74830 ; 3.79210 ; 27.16640 ; 28.79710 ; 24.25100 ;-244.33201 ; 21.66200 ; 25.40840 ;-1.530.50000 ;-25.68670 ; 3.43750 ; 0.4456 ;
0.9132;0.9122;0.3648; 18.8871 ;0.3285; 13.9160 ;0.5409; 23.37190 ;-11.72300 ; 2.69890 ; 24.77330 ; 26.66440 ; 21.84890 ;-424.80572 ; 19.47080 ; 23.37640 ;-1.886.90000 ;-37.54330 ; 3.15630 ; 0.4091 ;
0.9916;0.9919;0.6798; 27.2513 ;0.5459; 26.8053 ;0.8602; 30.09250 ;-2.91870 ; 8.32470 ; 34.96540 ; 31.36020 ; 30.04330 ;-64.37991 ; 24.13510 ; 36.76800 ;-405.00000 ;-9.31360 ; 5.06450 ; 0.6565 ;
0.9721;0.9705;0.4654; 20.5342 ;0.3967; 22.0616 ;0.7036; 25.12410 ;-5.07390 ; 5.23540 ; 28.15510 ; 27.44860 ; 26.14640 ;-157.92117 ; 20.21320 ; 31.18040 ;-671.90000 ;-16.12790 ; 4.18750 ; 0.5428 ;
0.9206;0.897;0.2514; 15.3554 ;0.2667; 16.8765 ;0.5222; 21.00550 ;-7.36000 ; 2.63470 ; 22.79600 ; 24.70860 ; 23.44190 ;-294.36784 ; 17.47060 ; 25.63000 ;-1.049.30000 ;-25.87840 ; 3.40000 ; 0.4407 ;
0.8167;0.7443;0.0914; 11.7662 ;0.1454; 11.4042 ;0.3282; 17.89550 ;-9.39160 ; 0.91650 ; 18.97740 ; 22.61260 ; 21.37500 ;-473.78397 ; 15.37290 ; 20.62070 ;-1.539.40000 ;-41.08390 ; 2.40630 ; 0.3119 ;
0.9869;0.9854;0.5936; 31.0887 ;0.5415; 27.9501 ;0.7092; 33.50670 ;-2.34690 ; 4.80980 ; 38.70240 ; 34.86130 ; 31.78730 ;-43.08741 ; 27.65240 ; 38.74330 ;-360.50000 ;-6.69710 ; 6.25000 ; 0.8102 ;
0.9714;0.9662;0.4236; 24.4909 ;0.4178; 23.9142 ;0.6395; 28.81600 ;-4.24540 ; 3.30530 ; 32.59510 ; 30.84500 ; 28.40910 ;-93.79299 ; 23.61680 ; 33.78970 ;-621.20000 ;-10.49740 ; 5.63330 ; 0.7302 ;
0.9253;0.9047;0.2471; 18.1260 ;0.2785; 18.4577 ;0.5011; 23.64650 ;-7.35220 ; 1.90940 ; 25.94480 ; 26.81540 ; 24.91440 ;-209.72025 ; 19.57850 ; 27.89860 ;-1.140.50000 ;-20.70380 ; 3.67740 ; 0.4767 ;
0.7951;0.7488;0.1065; 12.5047 ;0.1564; 10.6307 ;0.2972; 18.73340 ;-11.97300 ; 0.85200 ; 19.85800 ; 23.00290 ; 21.30460 ;-481.52669 ; 15.76290 ; 20.15930 ;-2.179.80000 ;-59.95940 ; 2.37500 ; 0.3079 ;
0.9914;0.9931;0.7333; 36.2547 ;0.5214; 32.3071 ;0.736; 37.60830 ;-2.34830 ; 6.26600 ; 45.91360 ; 33.39980 ; 31.23390 ;-48.94297 ; 26.18340 ; 45.49350 ;-256.80000 ;-4.52070 ; 6.00000 ; 0.7778 ;
0.9782;0.9792;0.4979; 27.0531 ;0.4099; 27.7589 ;0.6458; 31.36020 ;-4.35140 ; 3.76260 ; 38.15930 ; 30.07780 ; 28.00080 ;-103.03870 ; 22.84710 ; 38.21210 ;-451.30000 ;-8.57200 ; 4.80650 ; 0.6231 ;
0.9344;0.9279;0.2703; 19.5958 ;0.2742; 19.7393 ;0.5125; 24.76270 ;-8.49510 ; 1.95760 ; 28.05850 ; 26.78520 ; 24.52030 ;-229.64149 ; 19.54430 ; 29.74710 ;-901.60000 ;-15.59820 ; 3.25000 ; 0.4213 ;
0.8666;0.8418;0.1504; 15.1366 ;0.1762; 14.0238 ;0.3849; 20.77570 ;-16.48810 ; 1.08900 ; 22.56020 ; 24.38570 ; 21.09140 ;-505.75520 ; 17.13270 ; 24.15400 ;-1.709.20000 ;-28.12980 ; 1.32260 ; 0.1714 ;
0.9904;0.9877;0.5635; 38.1245 ;0.4702; 31.7436 ;0.6926; 32.40070 ;-2.78170 ; 4.52660 ; 39.23760 ; 31.89000 ; 30.06710 ;-64.02806 ; 24.66570 ; 42.64970 ;-292.50000 ;-7.93960 ; 5.59380 ; 0.7251 ;
0.9792;0.9693;0.3958; 30.7072 ;0.3715; 27.5168 ;0.6197; 27.96060 ;-4.37080 ; 2.99690 ; 32.57860 ; 28.79890 ; 27.05350 ;-128.15347 ; 21.56600 ; 36.82750 ;-497.80000 ;-12.02380 ; 4.76670 ; 0.6179 ;
0.9192;0.8846;0.1748; 17.9475 ;0.2197; 19.0558 ;0.4618; 22.53750 ;-7.41250 ; 1.30300 ; 24.70700 ; 25.74860 ; 24.05770 ;-255.45262 ; 18.51140 ; 28.03300 ;-919.10000 ;-23.90950 ; 3.06450 ; 0.3972 ;
0.7558;0.6797;0.0434; 11.4853 ;0.0900; 10.0736 ;0.2294; 17.91460 ;-11.27070 ; 0.35810 ; 18.98960 ; 22.51420 ; 20.96810 ;-520.31981 ; 15.27480 ; 20.25600 ;-1.711.80000 ;-48.57560 ; 0.45160 ; 0.0585 ;
0.9944;0.9902;0.9147; 25.8591 ;0.8611; 34.6438 ;0.9414; 31.10890 ;-4.42780 ; 12.34470 ; 33.15620 ; 33.46090 ; 30.18260 ;-62.34769 ; 26.24460 ; 41.54160 ;-495.20000 ;-14.62340 ; 5.09380 ; 0.6603 ;
0.9783;0.9669;0.7742; 20.2681 ;0.7247; 32.4828 ;0.8994; 26.34470 ;-3.58820 ; 10.29010 ; 28.28500 ; 28.65970 ; 27.30010 ;-121.07943 ; 21.42640 ; 37.03020 ;-447.70000 ;-20.73130 ; 6.29030 ; 0.8154 ;
0.9487;0.9284;0.5544; 16.5093 ;0.5254; 30.3670 ;0.7508; 23.13490 ;-6.05990 ; 6.48570 ; 25.11410 ; 25.27750 ; 23.95660 ;-261.46909 ; 18.03980 ; 33.81280 ;-640.30000 ;-25.93090 ; 6.09680 ; 0.7903 ;
0.7709;0.681;0.1497; 9.2726 ;0.1536; 7.9452 ;0.5569; 15.40220 ;-11.24080 ; 1.63120 ; 15.91900 ; 22.15780 ; 20.85110 ;-534.52788 ; 14.91710 ; 18.11680 ;-1.922.80000 ;-68.48270 ; 1.96670 ; 0.2549 ;
0.9562;0.9468;0.56; 23.0366 ;0.4560; 18.3809 ;0.7441; 27.41060 ;-3.51550 ; 4.53670 ; 29.30840 ; 31.41270 ; 29.95920 ;-65.63876 ; 24.18580 ; 29.22240 ;-522.00000 ;-20.67830 ; 4.21880 ; 0.5469 ;
0.8855;0.8383;0.4779; 19.5809 ;0.3867; 22.0929 ;0.6144; 24.71250 ;-5.01640 ; 3.69060 ; 26.65110 ; 28.68830 ; 27.14790 ;-125.39793 ; 21.45420 ; 31.47920 ;-605.80000 ;-22.28640 ; 3.71880 ; 0.4821 ;
0.7905;0.7178;0.304; 13.9848 ;0.2310; 13.0373 ;0.4929; 19.97060 ;-8.08030 ; 2.21900 ; 21.02010 ; 25.17350 ; 23.70570 ;-277.01951 ; 17.93580 ; 22.98420 ;-1.170.60000 ;-42.02560 ; 3.00000 ; 0.3889 ;
0.7894;0.6808;0.2711; 12.6074 ;0.2250; 20.9182 ;0.4074; 19.34240 ;-8.94780 ; 1.99290 ; 21.08500 ; 22.42750 ; 21.06100 ;-509.30784 ; 15.18680 ; 27.03330 ;-1.210.70000 ;-46.11660 ; 2.90630 ; 0.3767 ;
0.9878;0.9822;0.7509; 21.0752 ;0.8196; 23.4136 ;0.9671; 26.62860 ;-3.41490 ; 54.58180 ; 28.54690 ; 29.64840 ; 28.40740 ;-93.82971 ; 22.40760 ; 32.21070 ;-540.10000 ;-21.05090 ; 6.32260 ; 0.8196 ;
0.9612;0.9431;0.6241; 16.5725 ;0.7236; 16.3290 ;0.9275; 22.63810 ;-5.09550 ; 48.16040 ; 23.84350 ; 26.93020 ; 25.74800 ;-173.09334 ; 19.68900 ; 26.27930 ;-813.40000 ;-34.22600 ; 6.21880 ; 0.8061 ;
0.936;0.9115;0.5313; 14.1614 ;0.6390; 11.9737 ;0.892; 20.48880 ;-6.60310 ; 38.82430 ; 21.42320 ; 25.21020 ; 24.02290 ;-257.50778 ; 17.96870 ; 22.45000 ;-1.152.70000 ;-50.53960 ; 4.26670 ; 0.5531 ;
0.8879;0.8665;0.4481; 11.5333 ;0.5575; 8.3029 ;0.8435; 18.51410 ;-8.47060 ; 29.62240 ; 19.19740 ; 23.37390 ; 22.24030 ;-388.19538 ; 16.13280 ; 19.20880 ;-1.680.60000 ;-91.64060 ; 3.71880 ; 0.4821 ;
0.8957;0.9115;0.7405; 12.4589 ;0.7804; 8.1657 ;0.9041; 20.02390 ;-8.29460 ; 57.57750 ; 20.48280 ; 24.81780 ; 23.48550 ;-291.42739 ; 17.57140 ; 19.14100 ;-2.071.00000 ;-109.35560 ; 2.16130 ; 0.2802 ;
0.9381;0.9531;0.8553; 13.3530 ;0.8804; 9.5551 ;0.9515; 21.51650 ;-8.25160 ; 67.21480 ; 21.89810 ; 26.24700 ; 24.63500 ;-223.65590 ; 18.98880 ; 20.27890 ;-1.882.60000 ;-106.03540 ; 3.12500 ; 0.4051 ;
0.9561;0.9724;0.9195; 12.3864 ;0.9358; 9.3121 ;0.973; 22.26770 ;-8.22330 ; 72.57090 ; 22.49160 ; 26.81750 ; 25.26590 ;-193.41509 ; 19.59680 ; 20.43410 ;-1.612.50000 ;-136.92920 ; 3.25810 ; 0.4223 ;
0.969;0.9838;0.9556; 14.9984 ;0.9655; 9.8644 ;0.985; 22.94210 ;-10.05250 ; 75.52290 ; 23.12280 ; 27.51190 ; 25.44080 ;-185.78060 ; 20.25600 ; 20.94960 ;-1.815.50000 ;-123.75210 ; 3.90320 ; 0.5060 ;
0.9992;0.9951;0.9839; 37.3111 ;0.9833; 24.8374 ;0.9838; 25.43160 ;-4.21360 ; 64.72780 ; 25.45610 ; 29.55520 ; 28.21580 ;-98.06191 ; 22.33570 ; 22.51620 ;-1.225.40000 ;-32.36050 ; 6.34380 ; 0.8223 ;
0.9977;0.9825;0.9958; 42.8886 ;0.9942; 24.5071 ;0.9762; 19.31560 ;-9.35730 ; 51.80280 ; 19.31700 ; 23.44230 ; 22.12520 ;-398.62117 ; 16.19980 ; 16.36800 ;-2.313.10000 ;-64.51320 ; 5.86670 ; 0.7605 ;
0.9932;0.9737;0.939; 24.7279 ;0.9443; 18.4255 ;0.9611; 15.91960 ;-12.01870 ; 60.31100 ; 15.93500 ; 20.05240 ; 18.68820 ;-879.54965 ; 12.81070 ; 12.99160 ;-3.987.90000 ;-97.04630 ; 5.64520 ; 0.7318 ;
0.987;0.9235;1; 37.0553 ;0.9029; 21.0209 ;0.9116; 13.38140 ;-17.97800 ; 39.90800 ; 13.38870 ; 17.51010 ; 16.20860 ;-1.556.75533 ; 10.26740 ; 10.44310 ;-4.215.90000 ;-122.77810 ; 5.31250 ; 0.6887 ;
0.9893;0.9863;1; 20.9767 ;10.227; 15.3370 ;0.9695; 27.05490 ;-8.32760 ; 19.80050 ; 28.25000 ; 31.49040 ; 29.34670 ;-75.58060 ; 24.26610 ; 25.40960 ;-922.20000 ;-39.70450 ; 6.70970 ; 0.8698 ;
0.9721;0.9728;0.8483; 17.2995 ;0.8746; 12.2464 ;0.9451; 23.79340 ;-8.13470 ; 21.77500 ; 24.57370 ; 28.25850 ; 26.51150 ;-145.18788 ; 21.02260 ; 21.97470 ;-1.822.70000 ;-51.30670 ; 4.96770 ; 0.6440 ;
0.9603;0.9507;0.9945; 14.3179 ;0.9730; 9.7647 ;0.9162; 20.64670 ;-15.69500 ; 15.21720 ; 21.47140 ; 25.07030 ; 22.91240 ;-332.53730 ; 17.83240 ; 18.98750 ;-1.969.20000 ;-76.17800 ; 6.15630 ; 0.7980 ;
0.8647;0.8806;0.6615; 11.0177 ;0.7142; 6.5263 ;0.7786; 17.77690 ;-13.89110 ; 19.85190 ; 18.25020 ; 22.24520 ; 20.49240 ;-580.55098 ; 15.00330 ; 15.95480 ;-3.384.60000 ;-102.59730 ; 4.29030 ; 0.5561 ;
0.9803;0.9808;0.7142; 34.0448 ;0.5442; 30.5991 ;0.801; 34.84140 ;-1.43970 ; 5.61930 ; 39.45890 ; 34.88970 ; 30.11870 ;-63.27182 ; 27.31150 ; 41.27510 ;-272.70000 ;-5.78840 ; 5.66670 ; 0.7346 ;
0.9629;0.9635;0.5993; 29.9926 ;0.4471; 28.3114 ;0.7228; 31.81330 ;-2.39160 ; 4.45250 ; 35.73830 ; 31.84870 ; 27.06110 ;-127.92940 ; 24.25520 ; 38.19070 ;-389.70000 ;-8.28620 ; 5.10340 ; 0.6616 ;
0.9337;0.9317;0.4813; 26.2806 ;0.3560; 25.5785 ;0.6293; 28.78520 ;-3.70880 ; 3.44570 ; 32.14610 ; 28.82120 ; 24.04880 ;-255.97666 ; 21.21660 ; 35.12800 ;-560.60000 ;-11.71600 ; 4.83330 ; 0.6265 ;
0.8873;0.8776;0.3771; 22.7245 ;0.2750; 22.6004 ;0.5239; 25.79610 ;-5.60230 ; 2.64150 ; 28.75370 ; 25.83190 ; 21.03600 ;-512.24811 ; 18.22290 ; 31.98310 ;-814.40000 ;-16.55740 ; 4.25810 ; 0.5520 ;
0.9947;0.9942;0.8848; 43.2051 ;0.7345; 34.1692 ;0.9099; 40.64110 ;-0.96430 ; 8.36780 ; 46.68330 ; 40.73870 ; 30.29520 ;-60.75197 ; 33.25770 ; 46.55850 ;-200.80000 ;-2.97840 ; 5.96770 ; 0.7736 ;
0.9896;0.9895;0.8103; 38.2353 ;0.6386; 32.0819 ;0.8611; 37.67660 ;-1.85210 ; 6.89890 ; 42.92670 ; 37.75050 ; 27.22120 ;-123.29923 ; 30.20860 ; 43.50150 ;-288.80000 ;-4.18780 ; 5.80650 ; 0.7527 ;
0.98;0.98;0.7082; 33.9988 ;0.5414; 29.5851 ;0.7989; 34.65420 ;-3.14440 ; 5.55520 ; 39.05640 ; 34.79350 ; 24.23410 ;-245.28464 ; 27.21440 ; 40.32380 ;-413.40000 ;-5.94800 ; 5.36670 ; 0.6957 ;
0.9627;0.9633;0.5952; 30.0058 ;0.4437; 27.4171 ;0.7217; 31.68200 ;-5.18700 ; 4.41850 ; 35.47270 ; 31.77000 ; 21.25540 ;-487.01278 ; 24.17540 ; 37.34530 ;-604.80000 ;-8.34660 ; 4.96670 ; 0.6438 ;
0.954;0.9296;0.5453; 25.3867 ;0.5215; 23.0443 ;0.8057; 29.99980 ;-3.42110 ; 4.00110 ; 32.12840 ; 34.85120 ; 30.13610 ;-63.01883 ; 27.27410 ; 32.96670 ;-522.10000 ;-12.10780 ; 4.24140 ; 0.5498 ;
0.9165;0.8741;0.4299; 22.0299 ;0.4124; 20.4966 ;0.7296; 26.95610 ;-5.27440 ; 3.05130 ; 28.76170 ; 31.83580 ; 27.04570 ;-128.38384 ; 24.23980 ; 30.08570 ;-745.30000 ;-16.67630 ; 3.93550 ; 0.5102 ;
0.8566;0.7879;0.3308; 18.7438 ;0.3129; 17.2434 ;0.6388; 23.94710 ;-7.77910 ; 2.30440 ; 25.46920 ; 28.84790 ; 24.05330 ;-255.71156 ; 21.24370 ; 27.02820 ;-1.037.20000 ;-23.66380 ; 3.26670 ; 0.4235 ;
0.772;0.6714;0.245; 15.5833 ;0.2265; 14.0684 ;0.5329; 20.96270 ;-11.33570 ; 1.68840 ; 22.31280 ; 25.85920 ; 21.03740 ;-512.08300 ; 18.25000 ; 24.00860 ;-1.460.20000 ;-33.35180 ; 2.80000 ; 0.3630 ;
